FlightPlanID,DronePortID,ETD,ETD_Seconds,OriginLat,OriginLon,OriginNodeID,DestinationLat,DestinationLon,DestinationNodeID,DroneModel,EstimatedFlightTime,Ceiling
FP000146,DP1,02:23:06,8586,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.76034781706346,-73.98514574781025,L0_X1_Y3,Heavy Quadcopter,0.969678510143508,400.0
FP000147,DP2,02:23:17,8597,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.78389442810161,-73.97243937856285,L0_X8_Y2,Heavy Quadcopter,4.943548043922904,400.0
FP000148,DP1,02:23:31,8611,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.79138798729329,-73.96113692414926,L0_X11_Y3,Heavy Quadcopter,7.5738661619226475,400.0
FP000149,DP1,02:23:33,8613,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.768374218531434,-73.98444355756025,L0_X3_Y2,Heavy Quadcopter,2.0571428571450805,400.0
FP000150,DP1,02:24:19,8659,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.767087851891134,-73.99094179025853,L0_X2_Y1,Heavy Quadcopter,1.5333323993223547,400.0
FP000151,DP1,02:25:41,8741,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.79010216354035,-73.96763613605397,L0_X10_Y2,Heavy Quadcopter,6.857142857143504,400.0
FP000152,DP2,02:27:28,8848,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.77276448219434,-73.97554491041676,L0_X5_Y3,Heavy Quadcopter,6.504558184162262,400.0
FP000153,DP2,02:28:06,8886,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.77972557381685,-73.95364967224107,L0_X9_Y6,Heavy Quadcopter,3.428571428572747,400.0
FP000154,DP2,02:28:36,8916,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.79267361637135,-73.95463784350675,L0_X12_Y4,Heavy Quadcopter,1.9386776205553877,400.0
FP000155,DP1,02:28:43,8923,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.76966039050614,-73.97794545612722,L0_X4_Y3,Heavy Quadcopter,2.8271792266185782,400.0
FP000156,DP2,02:29:01,8941,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.77768649354284,-73.97724172324111,L0_X6_Y2,Heavy Quadcopter,6.132183864272275,400.0
FP000157,DP1,02:30:16,9016,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.77329618442839,-73.98614110886417,L0_X4_Y1,Heavy Quadcopter,2.8273034962846886,400.0
FP000158,DP2,02:31:02,9062,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.77329618442839,-73.98614110886417,L0_X4_Y1,Heavy Quadcopter,7.665373017575751,400.0
FP000159,DP1,02:31:39,9099,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.77533614275213,-73.9625487842263,L0_X7_Y5,Heavy Quadcopter,5.221802911625556,400.0
FP000160,DP2,02:31:39,9099,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.767842276129386,-73.97384796596381,L0_X4_Y4,Heavy Quadcopter,6.9925140226282645,400.0
FP000161,DP2,02:32:58,9178,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.75799727999779,-73.97045368256057,L0_X2_Y6,Heavy Quadcopter,8.228571428572607,400.0
FP000162,DP1,02:33:06,9186,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.79010216354035,-73.96763613605397,L0_X10_Y2,Heavy Quadcopter,6.857142857143504,400.0
FP000163,DP1,02:33:23,9203,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.78025834443931,-73.9642447000679,L0_X8_Y4,Heavy Quadcopter,5.654296319004053,400.0
FP000164,DP1,02:34:15,9255,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.79138798729329,-73.96113692414926,L0_X11_Y3,Heavy Quadcopter,7.5738661619226475,400.0
FP000165,DP1,02:34:25,9265,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.78699832071604,-73.97003786955823,L0_X9_Y2,Heavy Quadcopter,6.171428571430029,400.0
FP000166,DP2,02:35:30,9330,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.764205612630754,-73.9656536580034,L0_X4_Y6,Heavy Quadcopter,6.8571428571425965,400.0
FP000167,DP2,02:36:03,9363,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.80615254015405,-73.96622174105397,L0_X14_Y0,Heavy Quadcopter,4.111594606593951,400.0
FP000168,DP2,02:38:48,9528,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.785933209920714,-73.94884650730775,L0_X11_Y6,Heavy Quadcopter,2.0571428571434724,400.0
FP000169,DP2,02:39:04,9544,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.782076458739475,-73.96834192725004,L0_X8_Y3,Heavy Quadcopter,4.599051987287635,400.0
FP000170,DP1,02:40:41,9641,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.78389442810161,-73.97243937856285,L0_X8_Y2,Heavy Quadcopter,5.485714285715785,400.0
FP000171,DP2,02:41:46,9706,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.79502378088036,-73.96933165600414,L0_X11_Y1,Heavy Quadcopter,3.9963619292341708,400.0
FP000172,DP2,02:43:44,9824,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.764205612630754,-73.9656536580034,L0_X4_Y6,Heavy Quadcopter,6.8571428571425965,400.0
FP000173,DP2,02:43:54,9834,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.75671144334132,-73.97695059757008,L0_X1_Y5,Heavy Quadcopter,8.940426435097228,400.0
FP000174,DP1,02:44:01,9841,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.79684146022382,-73.97342935814612,L0_X11_Y0,Heavy Quadcopter,7.6665187604987475,400.0
FP000175,DP2,02:44:43,9883,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.75489303911629,-73.97285335863229,L0_X1_Y6,Heavy Quadcopter,8.914285714285874,400.0
FP000176,DP1,02:46:01,9961,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.76655624908154,-73.98034577756833,L0_X3_Y3,Heavy Quadcopter,2.1683278262141794,400.0
FP000177,DP1,02:46:58,10018,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.76966039050614,-73.97794545612722,L0_X4_Y3,Heavy Quadcopter,2.8271792266185782,400.0
FP000178,DP1,02:47:17,10037,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.792140646834405,-73.94404244436902,L0_X13_Y6,Heavy Quadcopter,9.325988063079517,400.0
FP000179,DP2,02:49:27,10167,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.76966039050614,-73.97794545612722,L0_X4_Y3,Heavy Quadcopter,7.158404813362044,400.0
FP000180,DP2,02:49:32,10172,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.79138798729329,-73.96113692414926,L0_X11_Y3,Heavy Quadcopter,2.9080843457177776,400.0
FP000181,DP2,02:49:59,10199,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.79941339317149,-73.96042958812363,L0_X13_Y2,Heavy Quadcopter,2.8254699728649824,400.0
FP000182,DP2,02:50:00,10200,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.79759542397701,-73.95633246600357,L0_X13_Y3,Heavy Quadcopter,2.16705150899536,400.0
FP000183,DP1,02:50:39,10239,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.78646607999299,-73.95944172078832,L0_X10_Y4,Heavy Quadcopter,6.992689831566207,400.0
FP000184,DP1,02:50:53,10253,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.80615254015405,-73.96622174105397,L0_X14_Y0,Heavy Quadcopter,9.697464402728011,400.0
FP000185,DP2,02:51:26,10286,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.80123121741077,-73.96452693437932,L0_X13_Y1,Heavy Quadcopter,3.4942402274490187,400.0
FP000186,DP1,02:51:50,10310,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.78260831013804,-73.97893840433984,L0_X7_Y1,Heavy Quadcopter,4.8487639141596075,400.0
FP000187,DP1,02:51:51,10311,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.79630969977819,-73.96283199537866,L0_X12_Y2,Heavy Quadcopter,8.22857142857261,400.0
FP000188,DP2,02:52:14,10334,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.77844008521837,-73.96014769700768,L0_X8_Y5,Heavy Quadcopter,4.170805548508739,400.0
FP000189,DP2,02:52:43,10363,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.802517036734244,-73.95802695620101,L0_X14_Y2,Heavy Quadcopter,2.741063235157189,400.0
FP000190,DP2,02:52:54,10374,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.77844008521837,-73.96014769700768,L0_X8_Y5,Heavy Quadcopter,4.170805548508739,400.0
FP000191,DP1,02:53:40,10420,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.79759542397701,-73.95633246600357,L0_X13_Y3,Heavy Quadcopter,8.940524650611552,400.0
FP000192,DP2,02:54:12,10452,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.77768649354284,-73.97724172324111,L0_X6_Y2,Heavy Quadcopter,6.132183864272275,400.0
FP000193,DP2,02:54:32,10472,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.76655624908154,-73.98034577756833,L0_X3_Y3,Heavy Quadcopter,7.8177138553984,400.0
FP000194,DP2,02:54:39,10479,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.79373766726678,-73.9758314478714,L0_X10_Y0,Heavy Quadcopter,4.942517255887983,400.0
FP000195,DP2,02:55:20,10520,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.802517036734244,-73.95802695620101,L0_X14_Y2,Heavy Quadcopter,2.741063235157189,400.0
FP000196,DP2,02:55:43,10543,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.803048896677566,-73.96862450477941,L0_X13_Y0,Heavy Quadcopter,4.16838274210332,400.0
FP000197,DP1,02:58:18,10698,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.79267361637135,-73.95463784350675,L0_X12_Y4,Heavy Quadcopter,8.341821619477306,400.0
FP000198,DP1,02:58:43,10723,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.77405040979117,-73.9690467816812,L0_X6_Y4,Heavy Quadcopter,4.33659489450291,400.0
FP000199,DP1,02:59:00,10740,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.780790485707186,-73.97484066310983,L0_X7_Y2,Heavy Quadcopter,4.800000000002057,400.0
FP000200,DP2,02:59:44,10784,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.778972516321105,-73.97074314602013,L0_X7_Y3,Heavy Quadcopter,5.2214497054075055,400.0
